Time,CurrentX,CurrentY,CurrentRot,DesiredX,DesiredY,DesiredRot
11640,	0.19493023255813952,	0.5729767441860465,	0.026738030439438336,	0.19910465361556445,	0.572976878945183,	1.444603597568873E-6
11641,	0.19493023255813952,	0.5729767441860465,	0.026738030439438336,	0.19953795238933855,	0.5729768929329834,	1.5945513289561717E-6
11644,	0.19493023255813952,	0.5729767441860465,	0.026738030439438336,	0.1997208153432433,	0.5729768988361861,	1.65783303375761E-6
11648,	0.19493023255813952,	0.5729767441860465,	0.026738030439438336,	0.2000159791810895,	0.5729769083646987,	1.7599776751723578E-6
11656,	0.19493023255813952,	0.5729767441860465,	0.026738030439438336,	0.2006134978367782,	0.5729769276538641,	1.9667554744763116E-6
11658,	0.19493023255813952,	0.5729767441860465,	0.026738030439438336,	0.2010736905149384,	0.5729769425098566,	2.126010132619298E-6
11672,	0.19493023255813952,	0.5729767441860465,	0.026738030439438336,	0.2025017552437943,	0.572976988610805,	2.620207391709168E-6
11692,	0.19493023255813952,	0.5729767441860465,	-7.067899292141149E-17,	0.20491128267133873,	0.5729770663954441,	3.4540504426108786E-6
11713,	0.19493023255813952,	0.5729767441860465,	-7.067899292141149E-17,	0.20780756480142976,	0.572977159893554,	4.45634022774455E-6
11732,	0.19523398227070585,	0.5730044619624644,	0.11586479857089974,	0.21054237203840453,	0.572977248178913,	5.402749878051417E-6
11752,	0.19523398227070585,	0.5730044619624644,	0.11586479857089974,	0.2139550083758263,	0.5729773583460284,	6.583729626480249E-6
11772,	0.19523398227070585,	0.5730044619624644,	0.11586479857089974,	0.21752390330476687,	0.5729774735575013,	7.818784352098472E-6
11792,	0.19531771873322973,	0.5733855434520155,	1.6087381647728778,	0.22157234710425722,	0.5729776042498256,	9.21979215577864E-6
11811,	0.19531771873322973,	0.5733855434520155,	1.6087381647728778,	0.22585428622562617,	0.5729777424798724,	1.0701603543323776E-5
11832,	0.19473554095759998,	0.5738181798096987,	1.5775437959268663,	0.23035225122928243,	0.5729778876836914,	1.2258173026045997E-5
11852,	0.19473554095759998,	0.5738181798096987,	1.5775437959268663,	0.23536813098346868,	0.5729780496068935,	1.3993972514931315E-5
11872,	0.19473554095759998,	0.5738181798096987,	1.5775437959268663,	0.24053108059997846,	0.5729782162778216,	1.578066712179441E-5
11892,	0.1948210622528853,	0.5744785082816365,	0.25846762758123804,	0.24617922267703574,	0.572978398611788,	1.7735267832133454E-5
11912,	0.1948210622528853,	0.5744785082816365,	0.25846762758123804,	0.2519970766760039,	0.5729785864244141,	1.974859919028455E-5
11932,	0.19423669449028444,	0.5741567750279783,	0.38232577406400703,	0.2583746435650809,	0.5729787923057554,	2.195562525329028E-5
11953,	0.19423669449028444,	0.5741567750279783,	0.38232577406400703,	0.265031667997212,	0.5729790072085771,	2.4259360624367753E-5
11972,	0.19423669449028444,	0.5741567750279783,	0.38232577406400703,	0.2715760551750355,	0.5729792390661864,	2.583593959844356E-5
11992,	0.19457071787732724,	0.5742904753886238,	0.10244901465124402,	0.27876879470662763,	0.5729795426778344,	2.5938287352153002E-5
12012,	0.19457071787732724,	0.5742904753886238,	0.10244901465124402,	0.2862917137267257,	0.5729798602266392,	2.6045333333682473E-5
12033,	0.19457071787732724,	0.5742904753886238,	0.10244901465124402,	0.294206745834874,	0.5729801943268706,	2.615795881570487E-5
12052,	0.19590164415831215,	0.5743893429340314,	-0.008040116611807828,	0.3020970350698447,	0.5729805273826843,	2.6270232223600444E-5
12072,	0.19590164415831215,	0.5743893429340314,	-0.008040116611807828,	0.31051509356434515,	0.5729808827160869,	2.639001542633184E-5
12092,	0.19725070564935715,	0.5755732250681512,	0.9251264994645804,	0.3193682733072582,	0.5729812564163274,	2.6515990106200795E-5
12112,	0.19725070564935715,	0.5755732250681512,	0.9251264994645804,	0.32888817142677756,	0.5729816582593169,	2.665145173160737E-5
12132,	0.19725070564935715,	0.5755732250681512,	0.9251264994645804,	0.33794552166830805,	0.5729820405777675,	2.6780331617735433E-5
12152,	0.19952311894724326,	0.5761093368282139,	-0.6301356044294212,	0.34774581510917774,	0.5729824542564819,	2.6919783076384922E-5
12173,	0.19952311894724326,	0.5761093368282139,	-0.6301356044294212,	0.35828623840658724,	0.5729828991767064,	2.7069766075616064E-5
12192,	0.19880736023013845,	0.5741864025016061,	-1.8235617371896622,	0.367887975544397,	0.5729833089765038,	2.7168589697474172E-5
12212,	0.19880736023013845,	0.5741864025016061,	-1.8235617371896622,	0.3791245193062269,	0.5729837973303928,	2.7210512244613018E-5
12232,	0.19880736023013845,	0.5741864025016061,	-1.8235617371896622,	0.3899100906844333,	0.5729842660844724,	2.7250752253828146E-5
12252,	0.19805514799427634,	0.5732716234758084,	-1.0526619615524557,	0.4009870054879511,	0.5729847475006923,	2.7292079239496186E-5
12272,	0.19805514799427634,	0.5732716234758084,	-1.0526619615524557,	0.41301213127183406,	0.5729852701273173,	2.7336943916145056E-5
12292,	0.19740413688392378,	0.5736224345090678,	0.42335214862444315,	0.4243610714661889,	0.5729857633660923,	2.7379285804394538E-5
12312,	0.19740413688392378,	0.5736224345090678,	0.42335214862444315,	0.4370099904331492,	0.5729863131035294,	2.7426477798025992E-5
12332,	0.19740413688392378,	0.5736224345090678,	0.42335214862444315,	0.4499567640248885,	0.5729868757860915,	2.7474781060817472E-5
12352,	0.19587868057123936,	0.5751584090791162,	-1.4277266418061219,	0.46259382561503837,	0.5729874250081927,	2.7521928815628806E-5
12372,	0.19587868057123936,	0.5751584090791162,	-1.4277266418061219,	0.47552371978292907,	0.5729879869571545,	2.7570169102788543E-5
12392,	0.19562948479125578,	0.5746074769407007,	-1.1131185040420513,	0.4891921253153,	0.5729885812619615,	2.75966043358814E-5
12412,	0.19562948479125578,	0.5746074769407007,	-1.1131185040420513,	0.502950861750995,	0.5729891799737523,	2.7577798111055516E-5
12432,	0.19562948479125578,	0.5746074769407007,	-1.1131185040420513,	0.5156700012845346,	0.5729897334474556,	2.7560412866503627E-5
12451,	0.19376270396427217,	0.5730236711413559,	-1.9910639388368827,	0.5281234133777105,	0.572990275358022,	2.7543390833356317E-5
12472,	0.19376270396427217,	0.5730236711413559,	-1.9910639388368827,	0.5405665660955512,	0.5729908168221515,	2.7526382823307695E-5
12492,	0.1938386274942926,	0.572283662336975,	0.12124046587875335,	0.5523817323549095,	0.5729913309594331,	2.7510233180928314E-5
12512,	0.1938386274942926,	0.572283662336975,	0.12124046587875335,	0.5647004079366315,	0.5729918670069366,	2.749339531332108E-5
12533,	0.1938386274942926,	0.572283662336975,	0.12124046587875335,	0.5760702053848398,	0.5729923617639823,	2.747785442640642E-5
12552,	0.1936180011768369,	0.5732740693587455,	-1.8421661136174152,	0.5871817752141564,	0.5729928452842461,	2.746266649971305E-5
12572,	0.1936180011768369,	0.5732740693587455,	-1.8421661136174152,	0.5977927355814715,	0.5729933070204755,	2.7448162834553183E-5
12593,	0.19385680174699113,	0.5735002222553719,	-1.192460035159023,	0.6085799270530876,	0.5729937709013667,	2.736901818874231E-5
12612,	0.19385680174699113,	0.5735002222553719,	-1.192460035159023,	0.6184686696222145,	0.5729941877502484,	2.7198582713064764E-5
12632,	0.19385680174699113,	0.5735002222553719,	-1.192460035159023,	0.6279793755983906,	0.5729945886634202,	2.7034662812658056E-5
12652,	0.1954698670579285,	0.5715853377787437,	0.08379786952355323,	0.6376320829822245,	0.5729949955625027,	2.686829547494656E-5
12672,	0.1954698670579285,	0.5715853377787437,	0.08379786952355323,	0.6466585873951212,	0.5729953760646993,	2.6712720935255275E-5
12692,	0.19351904835761413,	0.5711379316361306,	0.20324644629968655,	0.6560181217084872,	0.5729957706053989,	2.6551406524280612E-5
12713,	0.19351904835761413,	0.5711379316361306,	0.20324644629968655,	0.6642994276040364,	0.5729961196945855,	2.6408675706922115E-5
12733,	0.19351904835761413,	0.5711379316361306,	0.20324644629968655,	0.6728946740760219,	0.572996482017586,	2.6260534028566342E-5
12751,	0.1935111107414192,	0.5711068214706366,	1.478678559480852,	0.680134806904508,	0.5729967872172868,	2.613574814462148E-5
12772,	0.1935111107414192,	0.5711068214706366,	1.478678559480852,	0.6881774593366629,	0.5729971262463037,	2.5997130592045785E-5
12794,	0.19128147652108815,	0.5734910389558664,	1.478678559480852,	0.6956673135512917,	0.5729974419727301,	2.5868040684314625E-5
12812,	0.19128147652108815,	0.5734910389558664,	1.4474374219349089,	0.7021807714138536,	0.5729976875294499,	2.4789438129821126E-5
12832,	0.19128147652108815,	0.5734910389558664,	1.4474374219349089,	0.7087077935844239,	0.5729978982355237,	2.2530691448694924E-5
12852,	0.18970809004076108,	0.5730835718222171,	-1.124789167559027,	0.7149249234300735,	0.5729980989376182,	2.037918636138123E-5
12872,	0.18970809004076108,	0.5730835718222171,	-1.124789167559027,	0.7209706666046558,	0.5729982941069887,	1.8286991486955702E-5
12894,	0.18881867401676752,	0.5732783847972917,	0.8502413067541814,	0.7269125652740945,	0.5729984859240389,	1.6230733127715273E-5
12912,	0.18881867401676752,	0.5732783847972917,	0.8502413067541814,	0.7321043298338911,	0.5729986535251743,	1.4434066797776282E-5
12932,	0.18881867401676752,	0.5732783847972917,	0.8502413067541814,	0.7369807212827721,	0.572998810945399,	1.2746538746976104E-5
12952,	0.19003878141971986,	0.5727729144383671,	-1.3503173058915723,	0.7417317114736286,	0.5729989643174059,	1.1102407159060524E-5
12973,	0.19003878141971986,	0.5727729144383671,	-1.3503173058915723,	0.7461846454355497,	0.5729991080675277,	9.561421155808658E-6
12995,	0.19014374977080728,	0.5727225513968693,	0.7807317813516282,	0.7503079520317362,	0.5729992411765814,	8.134506270886796E-6
13012,	0.19014374977080728,	0.5727225513968693,	0.7807317813516282,	0.7539300344635065,	0.5729993581050593,	6.88104543411875E-6
13032,	0.19014374977080728,	0.5727225513968693,	0.7807317813516282,	0.757324191285276,	0.5729994676756168,	5.706460722125408E-6
13053,	0.18960041789600118,	0.5728351855172756,	-1.0409912980354805,	0.7604875198032743,	0.5729995697945487,	4.611756643509383E-6
13073,	0.18960041789600118,	0.5728351855172756,	-1.0409912980354805,	0.7632839361380885,	0.5729996600687796,	3.6440264979326625E-6
13092,	0.18986299062806963,	0.5733471548791393,	-1.5623828916045297,	0.7656138698219651,	0.5729997352839644,	2.8377277236724123E-6
13113,	0.18986299062806963,	0.5733471548791393,	-1.5623828916045297,	0.7678410187671076,	0.5729998071810406,	2.0669987209586387E-6
13132,	0.18986299062806963,	0.5733471548791393,	-1.5623828916045297,	0.7695888780827033,	0.5729998636056343,	1.4621330831524344E-6
13152,	0.19001217268597886,	0.5730517238771693,	0.1577637333326747,	0.7710096722746786,	0.5729999094718743,	9.704518720547319E-7
13172,	0.19001217268597886,	0.5730517238771693,	0.1577637333326747,	0.7722076537148153,	0.5729999481452478,	5.558774258148944E-7
13192,	0.18965838425412704,	0.5733062701577455,	-0.9518645299040193,	0.7730659035162006,	0.5729999758513656,	2.588707909673461E-7
13212,	0.18965838425412704,	0.5733062701577455,	-0.9518645299040193,	0.773597878357904,	0.5729999930246382,	7.477513804343744E-8
13232,	0.18965838425412704,	0.5733062701577455,	-0.9518645299040193,	0.7738096213710239,	0.5729999998601503,	1.4991761058345821E-9
13252,	0.18937378157418852,	0.5734427947065366,	0.38237254276394395,	0.7738139534883712,	0.5730000000000002,	0.0
